idx,jid,site_idx,element,frob_norm_true,frob_norm_pred,lam1_true,lam2_true,lam3_true,lam1_pred,lam2_pred,lam3_pred,evec_true_x,evec_true_y,evec_true_z,evec_pred_x,evec_pred_y,evec_pred_z,dot_product,angular_error_deg,eigenvalue_gap_true,eigenvalue_gap_pred,is_exact_zero_angle
1954,JVASP-56397,3,Hg,62.532414831562896,62.034796982278785,25.527668784103557,25.529834107716727,-51.05750289182026,-25.32546235460698,-25.32573681305474,50.65119986766172,0.39286142466282425,0.761063903088438,-0.5161798489147834,-0.3928527569897474,-0.7610677640922587,0.5161807530150309,0.9999999999525733,0.0005580192968238403,0.40823097673206415,0.4082460858514874,False
2154,JVASP-15289,9,Ni,2.218421210380631,11.941221018041741,-0.9056666666666666,-0.9056666666666666,1.8113333333333328,-4.874982399402021,-4.874984000597987,9.749966000000008,0.0,0.0,0.9999999999989999,-4.185211043149314e-09,1.0128879623917255e-08,0.9999999999989999,0.9999999999979998,0.00011459665254114654,0.4082482904638629,0.40824820108735216,False
2246,JVASP-8031,7,Cd,59.4456723291668,1.5993422103553852,-24.267966906185446,-24.269221296126112,48.53718820231157,-0.6529252033083037,-0.6529322631738983,1.305857436482202,-0.37781737010711847,-0.47562019866120425,-0.7943799226244437,-0.37782529590983466,-0.47563251808462687,-0.7943687767712948,0.9999999998285918,0.0010608487132441912,0.4082377396929275,0.4082460708413486,False
2307,JVASP-4534,18,S,173.632133160887,172.211474444129,-16.750493523056495,-113.54121873042463,130.29171225348108,9.53361872685697,116.72487162991622,-126.25849035677322,-0.6353243433304511,0.6917187218962764,-0.34334849431432374,-0.23783786285478725,0.19683249686284443,0.9511519958289556,0.03931969843698069,87.74656632400853,0.09647116128865094,0.05535995065154625,False
2549,JVASP-39145,2,Cu,40.81339811875507,55.67747707579201,-16.661,-16.663,33.324,-22.730224968715515,-22.73024403168249,45.46047000039802,0.0,0.0,0.9999999999989999,-3.5142201913106314e-09,2.4159571918567476e-06,0.9999999999960815,0.9999999999950814,0.00017970464918175692,0.4082237884608715,0.4082481312465646,False
2673,JVASP-12135,1,Tb,67.66444168098928,9.763957448268883,27.621307573197726,27.62647762907842,-55.24778520227614,3.986100583269013,3.9861374228712934,-7.972237806140305,-0.19953592533457631,-0.11843243762384777,-0.9727071358930948,-0.19948612068126767,-0.11840269597003401,-0.9727209719341752,0.9999999982197472,0.0034188376123885306,0.40821008622846716,0.4082463902969727,False
2740,JVASP-18049,4,B,18.113160151300672,25.76984091726722,7.394666666666667,7.394666666666667,-14.789333333333332,10.520491971325372,10.52049502867466,-21.040987000000026,0.0,0.9999999999989999,0.0,-1.6015199764967097e-08,0.9999999999989997,2.295074563727276e-08,0.9999999999979996,0.00011460301319125224,0.40824829046386296,0.4082482311435634,False
2820,JVASP-29601,3,Cl,163.97127232536803,189.56638356527282,43.73060886475954,87.72034453790313,-131.4509534026626,39.716135651607665,109.69762682656516,-149.41376447817285,-0.4164222398178887,0.721263602657562,-0.5535082055981532,0.4023276190029526,-0.6968527582470561,0.5937412907225543,0.9987933755983109,2.8149284539917896,0.2666967709928168,0.20951044644438427,False
3171,JVASP-66847,2,Ti,32.36102548848949,20.964724245651173,-13.211333333333332,-13.211333333333332,26.422666666666665,-8.558810984710336,-8.558814015289686,17.117626000000023,0.0,0.0,0.9999999999989999,-4.79792470778556e-09,2.74041294101305e-08,0.9999999999989997,0.9999999999979996,0.00011460301319125224,0.4082482904638631,0.40824824998524545,False
3178,JVASP-29226,6,H,18.405345962518606,86.43434063527968,-7.321463015325764,-7.704809151998348,15.026272167324116,-25.753312184139755,-44.02697124562679,69.78028342976656,0.39440444094481436,0.9186932068627588,-0.02116432435086322,0.3520242242861205,0.869052178032218,-0.3476021538644619,0.9445890144755289,19.162918251166328,0.3977900241720798,0.2979523184287253,False
3349,JVASP-2466,0,Ca,13.75592631074573,33.11445587509419,5.614333333333333,5.617333333333333,-11.231666666666666,-13.518716999635549,-13.519123000644822,27.03784000028036,0.0,0.0,0.9999999999989999,2.497461788544858e-09,-2.629252836225539e-06,0.9999999999955436,0.9999999999945435,0.00018927605255198798,0.4081392416988726,0.40824216018005427,False
3856,JVASP-36624,2,O,111.26480557960214,81.27057628492483,-45.42366666666666,-45.42366666666666,90.84733333333332,-33.178565999951005,-33.17857700004903,66.35715000000002,0.0,0.0,0.9999999999989999,2.7770874636603016e-10,-2.4684698729491036e-12,-0.9999999999989999,0.9999999999979998,0.00011459665254114654,0.408248290463863,0.40824828020944404,False
4028,JVASP-4606,18,S,213.27489703197608,271.3764827476648,-77.08375065680525,-96.68631104747686,173.77006170428206,-89.35094177751714,-130.92323240044527,220.27417417796244,0.4185477345492388,0.8846774908895633,0.205337602535548,0.3900381652892183,0.8938283181857795,0.22122650660578883,0.9994255047719247,1.9422343778696858,0.3614290839172137,0.3292508653397161,False
4381,JVASP-52768,8,F,84.17796920018127,60.66134690511894,-32.58056478266846,-36.12007296106813,68.7006377437366,-18.71771155299724,-30.35430212820183,49.07201468119909,-0.8587303556399966,-0.5056733330168341,-0.08292560868664801,-0.9008292572199944,-0.3801913362089946,-0.20966925670229364,0.9832089993232807,10.514423989322863,0.3870438440394012,0.3085607805951595,False
4555,JVASP-16752,5,Ni,6.11303459829895,18.439474028390865,-1.656,-3.2497253463174784,4.905725346317479,-0.37009280876821277,-12.849691000000018,13.219783468768231,0.0,-0.9727935365190633,0.2316737691339563,1.218966204244939e-08,0.2323543240144702,0.9726312086858916,0.0006996464899566845,89.95991320570388,0.2708965528284118,0.020070662980863213,False
4617,JVASP-58395,7,F,2.166165429201257,32.292471628805686,-0.8843333333333333,-0.8843333333333333,1.7686666666666666,13.182944003722582,13.183748000150153,-26.36669300387274,0.0,0.0,0.9999999999989999,-1.4330789933194689e-08,-9.895489557644283e-06,-0.9999999999500395,0.9999999999490394,0.0005784352683512631,0.408248290463863,0.4082358623786193,False
4956,JVASP-66856,2,Pb,187.74277432877855,51.6660820372345,76.64566666666667,76.64566666666667,-153.29133333333334,21.092587999988496,21.092590000011512,-42.18518000000001,0.0,0.0,0.9999999999989999,1.4325571135744697e-08,5.0436654852553185e-11,0.9999999999989998,0.9999999999979997,0.0001145998329103289,0.408248290463863,0.4082482969153259,False
5083,JVASP-28383,4,N,164.22942711950256,82.90363574178977,34.244,95.15517361066765,-129.39917361066762,31.696541499998478,35.949443649536434,-67.64598714953489,-0.20816551346505072,0.20816551346505077,0.9556852190997115,0.2859180954926605,-0.285918024718144,-0.9146046828051586,0.9931107362578148,6.729358757025544,0.20851317940165567,0.3823299571410832,False
5125,JVASP-69078,1,Sc,39.73643910400965,25.453432162226,-16.222333333333335,-16.222333333333335,32.44466666666667,-10.391319999919679,-10.391321000080312,20.78263999999999,0.0,0.0,0.9999999999989999,4.685749733939553e-09,1.9135870665801547e-10,0.9999999999989999,0.9999999999979998,0.00011459665254114654,0.408248290463863,0.40824824462536907,False
5163,JVASP-76800,7,W,559.7358256677877,32.07882635566949,101.518,335.146,-436.664,10.51218699999999,15.519999000000013,-26.032185000000005,0.0,0.0,0.9999999999989999,-0.9999999999989999,1.1714373443400348e-08,-3.4655840463473722e-09,3.4655840463439063e-09,89.99999980143666,0.18136770123456875,0.32769858483747516,False
5178,JVASP-15452,2,Si,20.108677795088038,5.3431073710600785,-8.209333333333333,-8.209333333333333,16.418666666666667,2.1813129999585743,2.181315700041429,-4.362629000000004,0.0,0.0,0.9999999999989999,-6.846726290884561e-09,-2.3272730187405867e-08,-0.9999999999989996,0.9999999999979995,0.00011460619338392394,0.40824829046386296,0.40824807522552176,False
5429,JVASP-20507,2,Fe,19.15238549110789,35.27392180850557,-4.776234675963532,-10.507526179892501,15.283760855856034,-11.916382100270111,-16.749179708544062,28.66556080881417,-0.8917538170451669,0.45252086097017596,1.3045533643550045e-05,-0.8918020248307167,0.45242584862696955,-1.0496593396542348e-08,0.9999999942371022,0.00615117510636114,0.24938066739420284,0.33782410600560786,False
5639,JVASP-12153,4,C,68.41806737015206,53.159925231235555,25.380333333333333,30.407338844093477,-55.78767217742679,20.596785999999963,22.789642401962208,-43.38642940196216,0.0,-0.8158047701497853,0.5783273960300137,-1.1023747952257464e-09,0.3215665417232872,0.9468869833523563,0.2852751647584555,73.42470279604466,0.37095951857309684,0.3874495103295923,False
5764,JVASP-51076,4,S,67.0060718144259,38.24528568537346,9.482803101709836,41.92190484722034,-51.40470794893018,2.645952346912638,25.623269008454052,-28.26922175536669,0.5379585138351373,-0.0008307642549338377,-0.8429709053229792,-0.06855211497823344,0.009299143650644688,0.9976041967921826,0.877837232214002,28.617439488060207,0.1415215493899206,0.06918376211592941,False
6055,JVASP-43392,5,O,10.350011529784238,8.67800611933711,1.3033333333333332,6.5793333333333335,-7.882666666666666,2.736695299999978,4.291755700000769,-7.028450900000745,0.7071067811858405,0.7071067811858405,0.0,0.7071069623317752,-0.707106600039859,1.743358906441305e-08,2.561790706789857e-07,89.99998532202045,0.12592578564600912,0.31535990668430475,False
6141,JVASP-19876,5,In,19.922925136635936,28.49851253983297,-8.131,-8.136,16.267,-11.633143999995252,-11.63579400000476,23.26893800000001,0.0,0.0,0.9999999999989999,4.341475119211164e-10,-2.1797830040948666e-08,0.9999999999989997,0.9999999999979996,0.00011460301319125224,0.4081228004540377,0.4082017959265544,False
6151,JVASP-69373,3,Cr,31.06779375280238,47.91441318567902,8.283333333333333,16.622333333333334,-24.905666666666665,7.041739000000005,29.806385,-36.84812500000001,0.9999999999989999,0.0,0.0,-0.9999999999989999,1.4085343255366169e-10,4.1027154800977537e-10,0.9999999999979998,0.00011459665254114654,0.2666212283769316,0.14696496381395097,False
6176,JVASP-17590,6,In,69.06126519740764,15.960874874846798,-28.19338995200565,-28.194896949508117,56.38828690151376,-6.515990996149943,-6.516008747773689,13.031999773923632,0.5757095450734178,0.5465148817331635,0.6081776087242482,0.5757031112238193,0.5465229631514978,0.6081764369599671,0.9999999999439615,0.0006065699748221283,0.4082373798310307,0.408247735618721,False
6241,JVASP-38520,2,S,255.69444238387345,52.829493931810966,-75.22631851813178,-131.045,206.2713185181318,-3.8237157,-35.29717520132275,39.120890201322766,-0.8660255898927622,-0.49999967764878933,-0.0,0.5000005220587728,-0.8660251023723012,-2.10488670856082e-09,9.750407273800832e-07,89.99994413428148,0.2942039639844605,0.07237841431787002,False
6280,JVASP-50008,2,O,55.75395205723088,71.10358196489102,-22.756602112648487,-22.766308770337293,45.522910882985784,-28.558841317184463,-29.494476856569705,58.05331847375417,0.7071636494996538,0.4082793347171382,-0.5772586575074138,0.694044965648713,0.40068135119087706,-0.5981271106240962,0.9996673392204352,1.4779184500956195,0.408161238315251,0.4016512365197864,False
6332,JVASP-36986,9,Cl,155.19397327860383,192.34593198695512,-56.82428092154819,-69.67371730838511,126.49799822993332,-75.56995634884952,-81.44322692833916,157.01318427718869,0.7402874717024777,-0.14068270236458588,0.657406142725903,-0.6954409731091625,0.06708300227492553,-0.7154451227905347,0.9946016762498444,5.956109303008068,0.36615004900697656,0.3928856543426906,False
6338,JVASP-39444,0,S,377.6337511619779,423.26852074178043,154.16833333333332,154.16833333333332,-308.33666666666664,172.79864997263877,172.79865002736116,-345.5973000000001,0.0,0.0,0.9999999999989999,-4.810688239438201e-10,1.3770506956931153e-10,-0.9999999999989999,0.9999999999979998,0.00011459665254114654,0.408248290463863,0.4082482903992206,False
6534,JVASP-21716,0,As,155.12844189896322,56.57831967955497,-42.74951599949447,-81.88111788321024,124.6306338827047,-6.0311048507789655,-36.64894522969295,42.680052080471924,-0.18223590985652,0.4236130141075013,0.887322989353665,-0.19466996618895854,0.2523055183153893,0.9478636661933996,0.983416981286172,10.448920337225703,0.275574971785881,0.1065974897264113,False
6574,JVASP-8531,6,Pt,409.95027758741674,193.9571624662351,-167.36100000000002,-167.36200000000002,334.723,-79.18250808078177,-79.18285191921825,158.36536000000004,0.0,0.0,0.9999999999989999,-1.194750394375744e-09,-3.258422667965849e-10,0.9999999999989999,0.9999999999979998,0.00011459665254114654,0.40824707080314726,0.4082474040862823,False
6633,JVASP-35938,1,Li,1.269898421134541,9.352060320931452,-0.0927136537774089,-0.848,0.940713653777409,2.386083400000011,5.088715388929274,-7.474798588929283,-0.0,-0.8374198578606448,-0.5465601354459155,4.773311741838994e-08,0.3434230961397472,-0.9391808010366204,0.22572946546736905,76.95422294655245,0.07300871647243852,0.2551398427851841,False
6720,JVASP-11238,1,Al,21.55795922623475,10.848892708224104,-8.801,-8.801,17.602,4.428896401497941,4.429187000029877,-8.858084001527821,0.0,0.0,0.9999999999989999,-1.2488852743618168e-08,-1.0723151211633857e-05,0.999999999941507,0.9999999999405069,0.0006249868020855546,0.408248290463863,0.40823493425652346,False
7016,JVASP-14089,0,Ga,11.182737172386135,17.67115928022561,4.565333333333333,4.565333333333333,-9.130666666666666,-7.214219,-7.214222399999997,14.428440999999996,0.0,0.0,0.9999999999989999,6.887868681569221e-11,-4.177990176042185e-10,0.9999999999989999,0.9999999999979998,0.00011459665254114654,0.408248290463863,0.40824817917140604,False
7030,JVASP-79468,6,Ni,24.38711987914932,40.089505289548185,9.956,9.956,-19.912,16.366469999999968,16.36647400000002,-32.732944,0.0,0.0,0.9999999999989999,-1.215835180797159e-09,-5.312861262035912e-12,0.999999999999,0.9999999999979999,0.00011459347208369784,0.408248290463863,0.40824824057549336,False
7210,JVASP-51393,0,H,11.7412208337407,389.6489760008294,-4.793333333333333,-4.793333333333333,9.586666666666666,-159.07351999708675,-159.0735300029132,318.14705999999995,0.0,0.0,0.9999999999989999,5.1959171482217656e-11,2.8652494266061744e-10,0.9999999999989999,0.9999999999979998,0.00011459665254114654,0.408248290463863,0.4082482947337404,False
7385,JVASP-15261,6,S,23.658396691238398,34.667174767345855,-9.658,-9.659,19.317,14.152579999936515,14.153049000063481,-28.305630000000004,0.0,0.0,0.9999999999989999,4.017205182295665e-09,-7.204547736165423e-09,0.9999999999989999,0.9999999999979998,0.00011459665254114654,0.4082271561359322,0.40824154534990553,False
7683,JVASP-15138,1,B,4.022062157649978,16.663601688780954,1.642,1.642,-3.284,-6.802572699442229,-6.803200700557794,13.605774000000025,0.0,0.0,0.9999999999989999,3.758695445394816e-09,-3.4148464944615806e-08,0.9999999999989994,0.9999999999979993,0.00011461255350454174,0.408248290463863,0.40822947082455624,False
7718,JVASP-17594,0,Sr,4.68301619329537,30.6595470479788,-1.911333333333333,-1.9123333333333328,3.8236666666666665,-12.516313999977012,-12.517102000022986,25.03341500000001,0.0,0.0,0.9999999999989999,4.146189252107722e-10,-1.2779973218566817e-08,0.9999999999989999,0.9999999999979998,0.00011459665254114654,0.40814151701413537,0.40823541784196543,False
7813,JVASP-79460,5,Cr,4.918575403508622,13.196964998625559,2.008,2.008,-4.016,5.3876349999897,5.387641400010296,-10.775276999999999,0.0,0.0,0.9999999999989999,-7.339504108360428e-10,1.3271774013099477e-08,0.9999999999989999,0.9999999999979998,0.00011459665254114654,0.408248290463863,0.40824807829306325,False
7974,JVASP-35050,0,Re,18.69940469640678,4.4965769023827695,7.634,7.634,-15.268,1.835713525212102,1.8357262747879688,-3.6714396000000695,0.0,0.0,0.9999999999989999,-5.135542458684435e-08,1.0013719498037623e-07,0.9999999999989937,0.9999999999979936,0.00011477461749978601,0.4082482904638631,0.4082468431128894,False
8881,JVASP-17917,5,Ca,8.406240578681212,26.930851698560286,3.4313333333333333,3.432333333333333,-6.863666666666666,10.994452999678167,10.994494000321849,-21.98894900000002,0.0,0.0,0.9999999999989999,-3.381701279156539e-09,2.380459185322543e-08,0.9999999999989997,0.9999999999979996,0.00011460301319125224,0.4081888093989868,0.4082475787524362,False
8886,JVASP-4492,1,Lu,110.4395791462463,44.38645166032255,34.848,54.601432959476185,-89.44943295947621,-7.957109499999813,-26.641567214162375,34.59867621416218,0.0,0.29313987466258346,0.9560695653982532,9.139449476230217e-09,-0.9428163874945258,0.33331255522373027,0.04229291215455805,87.57607165410595,0.3155390510303703,0.1792688692687895,False
8993,JVASP-54625,0,Ti,6.778365437183215,0.3509283010786523,2.7648969165478547,2.7696146169512237,-5.534511533499077,0.1432006589245277,0.14333109249441323,-0.28653174641894097,-0.45073830461714265,-0.31088223794179476,-0.8367719013453816,-0.4504404098550212,-0.3108165614923832,-0.8369566907968965,0.9999999363970864,0.020435070387299872,0.40790024411797143,0.408062426097782,False
9035,JVASP-40827,2,Pt,30.211887461726054,175.36259792333402,3.346999999999998,19.491973423715333,-22.83897342371533,-70.44421399999982,-72.73265627096553,143.17686327096538,0.0,-0.9931140139136748,0.11715184747271128,-6.677155051499462e-10,-0.9578353716895476,0.28731759559474657,0.9848995177824451,9.969676406744783,0.11078420718467678,0.40170599565819065,False
9167,JVASP-78935,6,Ir,100.25906804873063,24.62874352574187,-33.601,-47.846,81.447,-0.7575741000000124,-17.024002000000017,17.781576000000022,0.9999999999989999,0.0,0.0,-0.9999999999989994,1.1357702748851164e-08,-3.192605339874521e-08,0.9999999999979993,0.00011461255350454174,0.3351417547953701,0.03075975025718189,False
9457,JVASP-51748,3,Pd,62.05701299611511,95.1099562530838,-4.789000000000001,-41.29,46.079,2.3838787,66.02926,-68.41314,0.9999999999989999,0.0,0.0,2.577352308495337e-09,0.9999999999989999,-1.5297391329261115e-09,2.5773523084927596e-09,89.99999985232859,0.07717097180136276,0.025064463216202048,False
9552,JVASP-8529,3,Cu,19.370564885929372,20.922400533006297,7.908,7.908,-15.816,8.54153249999989,8.5415350000001,-17.083068999999988,0.0,0.0,0.9999999999989999,-8.369080767205554e-10,-1.185920917022778e-09,0.999999999999,0.9999999999979999,0.00011459347208369784,0.408248290463863,0.4082482785149402,False
9632,JVASP-22708,0,Rb,186.45555470942668,135.78163438932748,70.909,81.215,-152.124,52.33922600000002,58.469505,-110.80873000000001,0.0,0.9999999999989999,0.0,-3.088064039348925e-11,-0.9999999999989999,-5.800582236753254e-11,0.9999999999979998,0.00011459665254114654,0.3802997454836084,0.38546615847860133,False
9651,JVASP-2718,7,Ru,9.607061673581574,18.03824312820237,3.9180164376170143,3.9261151780220254,-7.84413161563904,7.364077992980311,7.364085887139266,-14.728163820119578,0.5674922580633421,0.6524544295002728,0.5022506888612922,-0.5675009856021452,-0.6525761476415431,-0.5020826653728614,0.9999999784363158,0.01189868896833798,0.40782671858880165,0.40824806942904257,False
9698,JVASP-16342,7,Ni,40.25001607453095,11.395189383169212,-16.426999999999996,-16.436999999999998,32.864,-4.651874501066343,-4.652259000000298,9.304133001066639,0.0,0.0,0.9999999999989999,-1.353673810543277e-08,8.742342678438457e-06,0.9999999999607856,0.9999999999597855,0.0005138412414438643,0.4081240606111095,0.4082313899878835,False
9805,JVASP-53430,5,O,186.85792637188288,155.395550890492,44.098,104.44,-148.538,32.20664000000001,90.1790315,-122.38566850000004,0.0,0.7071067811858405,-0.7071067811858405,-1.1638528132486972e-09,-0.7071067861756631,0.7071067761960178,0.9999999999980002,0.00011458711090397195,0.2359974813818526,0.20725585008991806,False
9871,JVASP-18514,1,Zr,36.311079411110875,53.37988569721538,14.31,15.332,-29.642,10.538384999999996,31.35611199999999,-41.89449699999999,0.0,0.0,0.9999999999989999,6.230088181269669e-09,-0.999999999999,4.139515952235353e-09,4.139515952231213e-09,89.99999976282321,0.39409459129494406,0.19742239726357722,False
9900,JVASP-15185,6,P,13.227244611029164,29.985676492992596,-5.4,-5.4,10.8,-12.241600999986295,-12.241602000013703,24.48320199999999,0.0,0.0,0.9999999999989999,6.592976477257514e-10,-3.543489945908372e-10,0.9999999999989999,0.9999999999979998,0.00011459665254114654,0.40824829046386296,0.40824825155594036,False
10084,JVASP-10253,8,S,173.08652216160564,120.68145053789463,-69.63409216034115,-71.68549841409882,141.31959057444,-36.54679033270606,-60.97466725640242,97.52145698910856,-0.45052194648585503,0.510747883716928,0.7322339619351697,-0.42773647181712704,0.5169028831590553,0.7415206808021555,0.9996783474873367,1.4532580793744971,0.4023079977037493,0.30283684501480407,False
10344,JVASP-22577,0,F,56.50401288994143,143.28783822593374,-23.067666666666668,-23.067666666666668,46.135333333333335,-58.49701299999556,-58.49701700000447,116.99403,0.9999999999989999,0.0,0.0,0.9999999999989999,1.9626275171187184e-10,3.9231039273003176e-11,0.9999999999979998,0.00011459665254114654,0.408248290463863,0.408248276505913,False
10504,JVASP-3396,5,K,72.5949353743083,0.7786492221807052,-29.635791253981772,-29.63772526129289,59.27351651527468,-0.31786406143421986,-0.31790037120607195,0.6357644246402919,0.4101294033510217,-0.5889360588711546,-0.6963822162191152,-0.4101275288968483,0.588938755393113,0.6963810396865896,0.9999999999919151,0.00023039552862281565,0.4082349698525944,0.4082249675200364,False
10523,JVASP-30669,4,F,101.83792010182978,62.0737268547005,-38.19614289453411,-44.86498028041856,83.06112317495268,-5.758465782683778,-40.729297577635776,46.48776136031955,0.26473884809157777,-0.6416333425163481,-0.7198749864250342,0.2647285582823253,-0.641633338076372,-0.7198787744452072,0.9999999999378852,0.0006386089903491962,0.37506797916081785,0.09276813354807807,False
10685,JVASP-81735,2,Cu,48.82589587503746,27.432848607800267,-19.90752290071077,-19.95864321674313,39.8661661174539,11.199413,11.199413560043508,-22.39882736004351,-0.8660584091898728,5.838604802476934e-05,-0.49994282519161776,-0.8660254359171723,0.0,-0.4999999443424685,0.9999999961186177,0.005048133626798076,0.4077246826491639,0.408248299697741,False
10706,JVASP-65710,0,Ba,53.89857230020105,25.296183085705202,22.004,22.004,-44.008,10.327121999999596,10.327125000000411,-20.65424700000001,0.0,0.0,0.9999999999989999,-2.4234648922152413e-09,1.4277927728997425e-09,0.9999999999989999,0.9999999999979998,0.00011459665254114654,0.408248290463863,0.40824823116636216,False
10722,JVASP-52474,4,O,14.747308726227532,51.311889255701495,4.889581099344455,7.084666666666666,-11.974247766011123,15.48777,25.968897810308178,-41.4566678103082,0.0,-0.8685566343519886,0.49558992415216235,2.3246355757897116e-10,-0.09125338258733082,0.9958277060638403,0.5727809081700869,55.05562450536167,0.33155751941698497,0.3018358946563072,False
10860,JVASP-79587,0,Bi,9.458704668187924,53.720674856224704,3.861,3.862,-7.723,21.93048899991746,21.93225900008255,-43.86274700000001,0.0,0.0,0.9999999999989999,1.6754178043199498e-09,1.4420154126323374e-08,0.9999999999989999,0.9999999999979998,0.00011459665254114654,0.4081954279623027,0.4082318038373701,False
10868,JVASP-84916,0,Bi,5.162707881206012,21.43798283140693,2.107666666666667,2.107666666666667,-4.215333333333334,8.751710013511392,8.752329000004833,-17.50404001351622,0.0,0.0,0.9999999999989999,-5.386858278883132e-09,-2.268900829513983e-05,-0.9999999997416045,0.9999999997406044,0.001305025345139456,0.408248290463863,0.4082338847986208,False
10971,JVASP-17920,2,Ge,76.61024119528668,83.49959113019443,-31.276,-31.276,62.552,-34.08856199964942,-34.088570000350586,68.17713000000002,0.0,0.0,0.9999999999989999,-1.8046706153082613e-09,3.872678622225967e-09,0.9999999999989999,0.9999999999979998,0.00011459665254114654,0.408248290463863,0.40824822658709536,False
10991,JVASP-14622,3,Ga,53.18796083701649,52.67845792266017,15.618333166250858,27.284,-42.902333166250855,16.31436076441068,26.308617,-42.62297776441066,-0.0,-0.8604712641442932,-0.5094989730901545,-3.747759423424067e-10,-0.9908195289074512,-0.1351912021309693,0.9214515112344,22.86078603092102,0.2936441427809201,0.30969700723515053,False
11039,JVASP-885,3,Ga,53.116268487159374,52.58393744986722,15.649081638120666,27.204,-42.85308163812067,16.287137172683412,26.259659000000006,-42.546797172683405,-0.0,-0.8598696200514225,-0.5105136986512923,2.7230502014216473e-09,-0.9907895485003696,-0.13541074765480737,0.9210788742423258,22.915680912488767,0.2946193715001604,0.3097359947267419,False
